"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-16","0.07","0.0","0.0",,"44","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-17","0.17","0.0","0.0",,"45","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-18","0.76","0.0","0.0",,"51","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-19","0.00","0.0","0.0",,"46","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-20","0.00","0.0","0.0",,"39","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-21","0.17","0.0","0.0",,"43","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-22","0.60","0.0","0.0",,"50","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-23","0.08","0.0","0.0",,"46","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-24","0.35","0.0","0.0",,"42","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-25","0.12","0.0","0.0",,"39","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-26","0.21","2.5","0.0",,"34","22",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-27","0.02","0.2","2.0",,"25","17",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-28","0.00","0.2","2.0",,"29","24",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-29","0.10","1.5","1.2",,"30","22",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-30","0.07","0.8","3.1",,"35","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2021-12-31","0.00","0.0","0.0",,"34","22",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-01","0.00","0.0","0.0",,"37","20",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-02","1.44","0.0","0.0",,"40","33",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-03","0.47","0.0","0.0",,"42","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-04","0.18","0.0","0.0",,"44","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-05","0.18","0.0","0.0",,"39","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-06","1.46","0.0","0.0",,"51","37","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-07","0.95","0.0","0.0",,"48","38","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-08","0.00","0.0","0.0",,"45","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-09","0.00","0.0","0.0",,"52","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-10","0.23","0.0","0.0",,"45","31",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-11","0.75","0.0","0.0",,"52","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-12","0.11","0.0","0.0",,"56","41","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-13","0.23","0.0","0.0",,"55","39","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-14","0.00","0.0","0.0",,"50","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-15","0.00","0.0","0.0",,"44","41","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-16","0.00","0.0","0.0",,"43","39","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-17","0.00","0.0","0.0",,"49","40","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-18","0.03","0.0","0.0",,"47","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-19","0.03","0.0","0.0",,"48","43","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-20","0.18","0.0","0.0",,"53","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-21","0.00","0.0","0.0",,"52","38","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-22","0.00","0.0","0.0",,"46","34","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-23","0.00","0.0","0.0",,"40","35","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-24","0.00","0.0","0.0",,"39","36","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-25","0.00","0.0","0.0",,"42","35","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-26","0.00","0.0","0.0",,"40","33","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-27","0.00","0.0","0.0",,"46","31","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-28","0.00","0.0","0.0",,"50","28",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-29","0.00","0.0","0.0",,"50","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-30","0.24","0.0","0.0",,"49","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-01-31","0.02","0.0","0.0",,"47","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-01","0.07","0.0","0.0",,"46","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-02","0.02","0.0","0.0",,"42","34","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-03","0.09","0.0","0.0",,"47","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-04","0.00","0.0","0.0",,"49","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-05","0.00","0.0","0.0",,"47","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-06","0.00","0.0","0.0",,"53","36","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-07","0.00","0.0","0.0",,"51","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-08","0.01","0.0","0.0",,"49","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-09","0.00","0.0","0.0",,"54","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-10","0.02","0.0","0.0",,"49","43","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-11","0.00","0.0","0.0",,"51","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-12","0.00","0.0","0.0",,"55","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-13","0.00","0.0","0.0",,"55","30","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-14","0.11","0.0","0.0",,"49","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-15","0.00","0.0","0.0",,"49","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-16","0.00","0.0","0.0",,"53","37","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-17","0.00","0.0","0.0",,"48","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-18","0.00","0.0","0.0",,"53","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-19","0.01","0.0","0.0",,"47","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-20","0.30","0.0","0.0",,"48","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-21","0.02","0.0","0.0",,"44","32",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-22","0.00","0.0","0.0",,"35","28",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-23","0.00","0.0","0.0",,"40","24",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-24","0.01","0.1","0.0",,"42","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-25","0.00","0.0","0.0",,"50","25",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-26","0.42","0.0","0.0",,"52","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-27","0.86","0.0","0.0",,"51","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-02-28","1.65","0.0","0.0",,"54","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-01","0.06","0.0","0.0",,"60","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-02","0.17","0.0","0.0",,"51","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-03","0.10","0.0","0.0",,"50","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-04","0.05","0.0","0.0",,"49","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-05","0.00","0.0","0.0",,"53","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-06","0.00","0.0","0.0",,"53","34","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-07","0.00","0.0","0.0",,"50","34","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-08","0.12","0.0","0.0",,"49","35","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-09","0.00","0.0","0.0",,"49","30","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-10","0.00","0.0","0.0",,"48","28",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-11","0.00","0.0","0.0",,"49","39",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-12","0.02","0.0","0.0",,"58","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-13","0.08","0.0","0.0",,"55","42","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-14","0.38","0.0","0.0",,"51","44","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-15","0.13","0.0","0.0",,"54","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-16","0.00","0.0","0.0",,"56","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-17","0.14","0.0","0.0",,"51","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-18","0.26","0.0","0.0",,"56","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-19","0.35","0.0","0.0",,"47","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-20","0.15","0.0","0.0",,"48","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-21","0.46","0.0","0.0",,"51","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-22","0.06","0.0","0.0",,"65","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-23","0.19","0.0","0.0",,"55","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-24","0.00","0.0","0.0",,"57","39",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-25","0.00","0.0","0.0",,"60","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-26","0.01","0.0","0.0",,"60","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-27","0.00","0.0","0.0",,"63","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-28","0.00","0.0","0.0",,"53","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-29","0.00","0.0","0.0",,"61","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-30","0.35","0.0","0.0",,"55","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-03-31","0.07","0.0","0.0",,"55","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-01","0.07","0.0","0.0",,"56","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-02","0.11","0.0","0.0",,"57","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-03","0.47","0.0","0.0",,"53","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-04","0.28","0.0","0.0",,"52","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-05","0.11","0.0","0.0",,"56","39",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-06","0.00","0.0","0.0",,"62","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-07","0.00","0.0","0.0",,"74","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-08","0.07","0.0","0.0",,"57","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-09","0.21","0.0","0.0",,"51","37",,,,,"    1",,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-10","0.28","0.0","0.0",,"49","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-11","0.01","0.0","0.0",,"52","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-12","0.07","0.0","0.0",,"49","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-13","0.00","0.0","0.0",,"49","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-14","0.00","0.0","0.0",,"50","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-15","0.00","0.0","0.0",,"53","39",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-16","0.00","0.0","0.0",,"51","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-17","0.00","0.0","0.0",,"59","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-18","0.29","0.0","0.0",,"52","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-19","0.01","0.0","0.0",,"57","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-20","0.08","0.0","0.0",,"55","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-21","0.19","0.0","0.0",,"58","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-22","0.01","0.0","0.0",,"60","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-23","0.00","0.0","0.0",,"62","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-24","0.00","0.0","0.0",,"69","39",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-25","0.22","0.0","0.0",,"59","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-26","0.03","0.0","0.0",,"55","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-27","0.07","0.0","0.0",,"58","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-28","0.01","0.0","0.0",,"55","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-29","0.04","0.0","0.0",,"62","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-04-30","0.31","0.0","0.0",,"63","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-01","0.00","0.0","0.0",,"64","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-02","0.35","0.0","0.0",,"54","48",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-03","0.01","0.0","0.0",,"58","48",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-04","0.00","0.0","0.0",,"67","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-05","0.39","0.0","0.0",,"53","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-06","0.24","0.0","0.0",,"56","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-07","0.19","0.0","0.0",,"56","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-08","0.00","0.0","0.0",,"56","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-09","0.00","0.0","0.0",,"60","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-10","0.02","0.0","0.0",,"61","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-11","0.00","0.0","0.0",,"62","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-12","0.43","0.0","0.0",,"55","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-13","0.00","0.0","0.0",,"60","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-14","0.05","0.0","0.0",,"67","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-15","0.60","0.0","0.0",,"61","52","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-16","0.01","0.0","0.0",,"63","48",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-17","0.00","0.0","0.0",,"61","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-18","0.22","0.0","0.0",,"60","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-19","0.05","0.0","0.0",,"59","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-20","0.00","0.0","0.0",,"63","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-21","0.00","0.0","0.0",,"66","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-22","0.00","0.0","0.0",,"71","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-23","0.00","0.0","0.0",,"66","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-24","0.01","0.0","0.0",,"62","50",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-25","0.03","0.0","0.0",,"70","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-26","0.10","0.0","0.0",,"68","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-27","0.01","0.0","0.0",,"64","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-28","0.12","0.0","0.0",,"60","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-29","0.96","0.0","0.0",,"54","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-30","0.01","0.0","0.0",,"61","48",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-05-31","0.00","0.0","0.0",,"68","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-01","0.02","0.0","0.0",,"73","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-02","0.13","0.0","0.0",,"73","55",,,"    1",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-03","0.14","0.0","0.0",,"66","55",,,"    1",,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-04","0.28","0.0","0.0",,"70","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-05","0.55","0.0","0.0",,"66","52","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-06","0.04","0.0","0.0",,"66","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-07","0.00","0.0","0.0",,"73","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-08","0.00","0.0","0.0",,"70","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-09","1.03","0.0","0.0",,"60","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-10","0.11","0.0","0.0",,"69","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-11","0.02","0.0","0.0",,"72","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-12","0.07","0.0","0.0",,"61","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-13","0.00","0.0","0.0",,"62","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-14","0.14","0.0","0.0",,"61","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-15","0.00","0.0","0.0",,"62","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-16","0.00","0.0","0.0",,"69","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-17","0.16","0.0","0.0",,"59","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-18","0.00","0.0","0.0",,"63","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-19","0.00","0.0","0.0",,"69","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-20","0.02","0.0","0.0",,"67","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-21","0.00","0.0","0.0",,"78","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-22","0.00","0.0","0.0",,"68","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-23","0.00","0.0","0.0",,"71","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-24","0.00","0.0","0.0",,"75","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-25","0.00","0.0","0.0",,"82","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-26","0.00","0.0","0.0",,"86","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-27","0.00","0.0","0.0",,"93","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-28","0.00","0.0","0.0",,"69","57",,,,,,,
